codice_isolato,agriturismo_strutture,locazione_turistica_strutture,albergo_strutture,aperto_strutture,complementare_strutture,extra_alberghiero_strutture,altro_strutture,agriturismo_letti,locazione_turistica_letti,albergo_letti,aperto_letti,complementare_letti,extra_alberghiero_letti,altro_letti,totale_strutture,totale_letti,data,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270422798,0,0,1,0,0,0,0,0,0,48,0,0,0,0,1,48,2018-11-28,3,270425098,5,11,Terraferma,Molino Ronchin,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422803,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422807,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422818,0,0,1,0,0,0,0,0,0,24,0,0,0,0,1,24,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422820,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422827,0,0,0,0,1,0,0,0,0,0,0,72,0,0,1,72,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422859,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,3,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422891,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422898,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,9,2018-11-28,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422912,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422923,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1,12,2018-11-28,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422930,2,1,0,1,1,0,0,40,30,0,30,5,0,0,5,105,2018-11-28,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422936,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422944,2,0,0,0,0,0,0,28,0,0,0,0,0,0,2,28,2018-11-28,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422951,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,3,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422957,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422974,0,0,0,0,1,0,0,0,0,0,0,12,0,0,1,12,2018-11-28,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422988,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,14,2018-11-28,3,270425107,5,11,Terraferma,Maguolo,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423029,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423039,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,2018-11-28,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423040,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2018-11-28,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423045,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423062,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,2018-11-28,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423079,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,5,2018-11-28,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423091,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425110,5,12,Terraferma,Case Dosa,Chirignago - Zelarino,"Chirignago, Gazzera"
270423126,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,6,2018-11-28,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423127,0,0,0,0,2,0,0,0,0,0,0,22,0,0,2,22,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423133,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423137,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423147,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,7,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423150,0,0,1,0,0,0,0,0,0,39,0,0,0,0,1,39,2018-11-28,3,270425112,5,12,Terraferma,Giustizia,Chirignago - Zelarino,"Chirignago, Gazzera"
270423151,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425112,5,12,Terraferma,Giustizia,Chirignago - Zelarino,"Chirignago, Gazzera"
270423175,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423192,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423193,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,4,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423194,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423200,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423203,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423209,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423210,0,0,1,0,0,0,0,0,0,98,0,0,0,0,1,98,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423211,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423212,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423213,0,2,0,0,0,0,0,0,12,0,0,0,0,0,2,12,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423218,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423219,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423227,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423229,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423230,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,11,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423231,0,3,0,0,1,0,0,0,12,0,0,4,0,0,4,16,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423234,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423237,0,0,1,0,0,0,0,0,0,20,0,0,0,0,1,20,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423245,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423246,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,3,2018-11-28,3,270425113,5,12,Terraferma,Santa Barbara,Chirignago - Zelarino,"Chirignago, Gazzera"
270423265,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,3,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423266,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270423278,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,9,2018-11-28,3,270425114,5,12,Terraferma,Ferrarese,Chirignago - Zelarino,"Chirignago, Gazzera"
270423305,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425115,5,12,Terraferma,Asseggiano,Chirignago - Zelarino,"Chirignago, Gazzera"
270423313,0,0,0,0,1,0,0,0,0,0,0,85,0,0,1,85,2018-11-28,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423321,0,1,0,0,1,0,0,0,7,0,0,60,0,0,2,67,2018-11-28,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423328,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423329,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423342,0,10,0,0,0,0,0,0,26,0,0,0,0,0,10,26,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423344,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,4,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423353,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423354,0,7,0,0,0,0,0,0,29,0,0,0,0,0,7,29,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423366,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423378,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423382,0,2,0,0,0,0,0,0,14,0,0,0,0,0,2,14,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423386,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423395,0,3,0,0,0,0,0,0,14,0,0,0,0,0,3,14,2018-11-28,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270423419,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,5,2018-11-28,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423429,0,4,0,0,0,0,0,0,19,0,0,0,0,0,4,19,2018-11-28,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423442,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
270423450,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,12,2018-11-28,3,270425120,6,13,Terraferma,Villabona,Marghera,"Marghera, Catene, Malcontenta"
270423459,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,6,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423461,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423469,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423470,0,4,0,0,0,0,0,0,22,0,0,0,0,0,4,22,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423472,0,3,0,0,1,0,0,0,10,0,0,6,0,0,4,16,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423474,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423479,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423480,0,2,1,0,1,0,0,0,4,216,0,2,0,0,4,222,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423482,0,2,0,0,1,0,0,0,8,0,0,5,0,0,3,13,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423484,0,3,0,0,0,0,0,0,14,0,0,0,0,0,3,14,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423485,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423495,0,1,1,0,0,0,0,0,4,34,0,0,0,0,2,38,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423499,0,0,1,0,0,0,0,0,0,43,0,0,0,0,1,43,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423501,0,0,1,0,0,0,0,0,0,24,0,0,0,0,1,24,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423502,0,2,0,0,0,0,0,0,10,0,0,0,0,0,2,10,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423503,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,15,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423505,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423506,0,1,0,0,0,1,0,0,4,0,0,0,5,0,2,9,2018-11-28,3,270425121,6,13,Terraferma,Marghera Catene,Marghera,"Marghera, Catene, Malcontenta"
270423509,0,0,1,0,1,0,0,0,0,65,0,11,0,0,2,76,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423511,0,3,2,0,0,0,0,0,14,206,0,0,0,0,5,220,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423512,0,0,1,0,0,0,0,0,0,25,0,0,0,0,1,25,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423515,0,2,0,0,2,0,0,0,8,0,0,4,0,0,4,12,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423516,0,1,1,0,0,0,0,0,15,24,0,0,0,0,2,39,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423517,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423518,0,3,0,0,2,0,0,0,10,0,0,8,0,0,5,18,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423519,0,2,0,0,0,0,0,0,13,0,0,0,0,0,2,13,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423520,0,0,2,0,0,0,0,0,0,34,0,0,0,0,2,34,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423521,0,0,1,0,1,0,0,0,0,20,0,4,0,0,2,24,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423522,0,3,0,0,1,0,0,0,13,0,0,6,0,0,4,19,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423523,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423526,0,6,0,0,1,0,0,0,25,0,0,4,0,0,7,29,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423527,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423529,0,2,0,0,1,0,0,0,9,0,0,7,0,0,3,16,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423530,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423531,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,12,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423532,0,0,3,0,0,0,0,0,0,169,0,0,0,0,3,169,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423533,0,0,1,0,0,0,0,0,0,35,0,0,0,0,1,35,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423534,0,1,0,0,1,0,0,0,4,0,0,3,0,0,2,7,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423537,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423541,0,2,0,0,0,0,0,0,12,0,0,0,0,0,2,12,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423542,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,10,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423547,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423549,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423554,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423555,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423556,0,0,1,0,0,0,0,0,0,375,0,0,0,0,1,375,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423558,0,1,0,0,1,0,0,0,3,0,0,2,0,0,2,5,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423563,0,1,1,0,0,0,0,0,3,40,0,0,0,0,2,43,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423564,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,8,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423565,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,7,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423568,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,9,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423570,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423575,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,5,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423576,0,0,0,0,2,0,0,0,0,0,0,6,0,0,2,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423577,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423578,0,3,0,0,1,0,0,0,18,0,0,6,0,0,4,24,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423583,0,0,1,0,0,0,0,0,0,47,0,0,0,0,1,47,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423587,0,2,1,0,0,0,0,0,8,24,0,0,0,0,3,32,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423590,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423591,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423593,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423598,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423605,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423614,0,0,0,1,0,0,0,0,0,0,968,0,0,0,1,968,2018-11-28,3,270425128,6,13,Terraferma,Aree Non Altrove Classificate (M.6 - Q.13),Marghera,"Marghera, Catene, Malcontenta"
270423628,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423648,0,2,0,0,1,0,0,0,9,0,0,22,0,0,3,31,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423654,0,0,2,0,0,0,0,0,0,78,0,0,0,0,2,78,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423662,0,1,0,0,1,0,0,0,5,0,0,4,0,0,2,9,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423667,0,1,1,0,0,0,0,0,2,13,0,0,0,0,2,15,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423670,0,7,0,0,0,0,0,0,16,0,0,0,0,0,7,16,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423671,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423678,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,3,270425119,6,13,Terraferma,Marghera,Marghera,"Marghera, Catene, Malcontenta"
270423693,0,0,1,0,1,0,0,0,0,34,0,8,0,0,2,42,2018-11-28,3,270425123,6,13,Terraferma,Ca' Emiliani,Marghera,"Marghera, Catene, Malcontenta"
270423699,0,0,1,0,0,0,0,0,0,37,0,0,0,0,1,37,2018-11-28,3,270425123,6,13,Terraferma,Ca' Emiliani,Marghera,"Marghera, Catene, Malcontenta"
270423709,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,10,2018-11-28,3,270425123,6,13,Terraferma,Ca' Emiliani,Marghera,"Marghera, Catene, Malcontenta"
