codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
3,270422860,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422861,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422862,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422863,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422864,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422865,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422866,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422867,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422868,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422869,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422870,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422871,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422872,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422873,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422874,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422875,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422876,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422877,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422878,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422879,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422880,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422881,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422882,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422883,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422884,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422885,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422886,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422887,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422888,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422889,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422890,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422891,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422892,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422893,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422894,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422895,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422896,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422897,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422898,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422899,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422900,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422901,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422902,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422903,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422904,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422905,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422906,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422907,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422908,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422909,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422910,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422911,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422912,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422913,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422914,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422915,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422916,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422917,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422918,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422919,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422920,270425101,5,11,Terraferma,Scaramuzza,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422921,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422922,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422923,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422924,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422925,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422926,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422927,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422928,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422929,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422930,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422931,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422932,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422933,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422934,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422935,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422936,270425102,5,11,Terraferma,Trivignano,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422937,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422938,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422939,270425103,5,11,Terraferma,Marocco Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422940,270425103,5,11,Terraferma,Marocco Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422941,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422942,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422943,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422944,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422945,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422946,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422947,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422948,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422949,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422950,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422951,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422952,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422953,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422954,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422955,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422956,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422957,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422958,270425104,5,11,Terraferma,Gatta - Bonduà,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422959,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422960,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422961,270425105,5,11,Terraferma,Taru',Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422962,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422963,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422964,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422965,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
3,270422966,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
